DateTime,1RV-V,2RV-V,3RV-V
2026-05-31 02:36:00,2.30251,2.40108,3.07349
2026-05-31 03:36:00,2.28664,3.09996,3.21997
2026-05-31 04:36:00,2.35271,2.36669,2.74036
2026-05-31 05:36:00,2.4182,2.21709,2.90626
2026-05-31 06:36:00,2.12106,2.69851,2.84081
2026-05-31 07:36:00,2.54369,2.00554,2.92833
2026-05-31 08:36:00,2.63478,2.82292,2.8891
2026-05-31 09:36:00,2.53545,2.6106,3.09604
2026-05-31 10:36:00,2.33487,3.22161,3.57994
2026-05-31 11:36:00,2.41472,2.49709,3.071
2026-05-31 12:36:00,2.40581,2.78731,2.89489
2026-05-31 13:36:00,2.48466,2.84323,2.94945
2026-05-31 14:36:00,2.83714,2.58166,2.97186
2026-05-31 15:36:00,2.47957,2.46536,2.90235
2026-05-31 16:36:00,2.76708,2.13125,3.12229
2026-05-31 17:36:00,2.60414,2.48661,3.0748
2026-05-31 18:36:00,2.38734,2.28501,3.06017
2026-05-31 19:36:00,2.26031,2.27394,3.24341
2026-05-31 20:36:00,2.16214,2.57859,3.03174
2026-05-31 21:36:00,2.08622,2.79756,3.36958
2026-05-31 22:36:00,2.19446,2.48799,3.44135
2026-05-31 23:36:00,2.36174,2.54252,3.06956
2026-06-01 00:36:00,0.10399,2.5041,0.09989
2026-06-01 01:36:00,0.07607,2.3001,0.07354
2026-06-01 02:36:00,0.09959,2.66618,0.07621
2026-06-01 03:36:00,0.08715,2.47051,0.07065
2026-06-01 04:36:00,0.08588,2.83506,0.07022
2026-06-01 05:36:00,0.10205,2.76063,0.07476
2026-06-01 06:36:00,0.08906,2.93981,0.07556
2026-06-01 07:36:00,0.08408,2.61389,0.06939
2026-06-01 08:36:00,0.08541,2.40501,0.07187
2026-06-01 09:36:00,0.08919,2.06671,0.07016
2026-06-01 10:36:00,0.07802,2.139,0.0726
2026-06-01 11:36:00,0.08077,2.15177,0.0706
2026-06-01 12:36:00,0.09104,3.23475,0.07603
2026-06-01 13:36:00,0.10005,2.46319,0.06853
2026-06-01 14:36:00,0.08796,2.79257,0.07841
2026-06-01 15:36:00,0.10132,2.22551,0.07261
2026-06-01 16:36:00,0.10358,2.37392,0.08908
2026-06-01 17:36:00,0.07773,3.03591,0.06975
2026-06-01 18:36:00,0.10036,2.84935,0.07801
2026-06-01 19:36:00,0.09203,2.39366,0.06915
2026-06-01 20:36:00,0.09193,2.58298,0.0758
2026-06-01 21:36:00,0.08657,2.26001,0.06819
2026-06-01 22:36:00,0.0866,2.59223,0.07678
2026-06-01 23:36:00,1.8311,2.03066,3.3604
2026-06-02 00:36:00,1.77909,3.0592,3.08196
2026-06-02 01:36:00,1.76535,2.78671,3.2623
2026-06-02 02:36:00,2.13634,3.39447,3.21939
2026-06-02 03:36:00,2.20056,2.69949,3.25736
2026-06-02 04:36:00,2.37009,2.73215,3.13995
2026-06-02 05:36:00,2.20684,2.44083,3.08477
2026-06-02 06:36:00,2.22738,2.80283,3.32718
2026-06-02 07:36:00,2.29968,2.75631,3.27647
2026-06-02 08:36:00,2.07277,2.78108,3.04838
2026-06-02 09:36:00,2.38912,2.6844,3.25227
2026-06-02 10:36:00,2.37277,2.68585,3.16806
2026-06-02 11:36:00,2.2414,2.82123,3.11388
2026-06-02 12:36:00,2.2866,2.63786,3.13651
2026-06-02 13:36:00,1.93927,2.68266,2.99934
2026-06-02 14:36:00,2.10482,2.68359,3.13691
2026-06-02 15:36:00,2.4909,2.28442,3.29012
2026-06-02 16:36:00,2.49546,2.81056,3.117
2026-06-02 17:36:00,2.11208,3.24339,3.00018
2026-06-02 18:36:00,2.40388,2.63475,3.18451
2026-06-02 19:36:00,2.21058,2.57675,2.98449
2026-06-02 20:36:00,2.33119,2.41581,3.19533
2026-06-02 21:36:00,2.26297,2.78468,3.10156
2026-06-02 22:36:00,2.33511,2.83926,3.13723
2026-06-02 23:36:00,2.53805,2.58436,3.19576
2026-06-03 00:36:00,2.06142,2.59878,3.04629
2026-06-03 01:36:00,2.43823,2.39783,2.99521
2026-06-03 02:36:00,2.21157,2.20439,2.92954
2026-06-03 03:36:00,2.41468,2.95698,3.0263
2026-06-03 04:36:00,2.65268,2.38205,3.12635
2026-06-03 05:36:00,2.12407,2.71448,2.96682
2026-06-03 06:36:00,2.18835,2.83829,3.10484
2026-06-03 07:36:00,2.49239,2.14717,3.14095
2026-06-03 08:36:00,2.32886,2.92176,3.06388
2026-06-03 09:36:00,2.43668,2.34444,3.03362
2026-06-03 10:36:00,2.00455,2.2937,2.92705
2026-06-03 11:36:00,2.1722,2.53229,3.02179
2026-06-03 12:36:00,2.50454,2.87488,3.0836
2026-06-03 13:36:00,2.49699,2.38344,3.06416
2026-06-03 14:36:00,2.39496,2.31065,3.00222
2026-06-03 15:36:00,2.47912,2.22412,3.24627
2026-06-03 16:36:00,0.08612,2.64811,0.11267
2026-06-03 17:36:00,0.08212,2.46254,0.07176
2026-06-03 18:36:00,0.08422,2.77112,0.08303
2026-06-03 19:36:00,0.09622,2.48416,0.07205
2026-06-03 20:36:00,0.0838,2.67909,0.0697
2026-06-03 21:36:00,0.09887,2.94169,0.07864
2026-06-03 22:36:00,0.08417,2.34987,0.07517
2026-06-03 23:36:00,0.08897,2.52249,0.07397
2026-06-04 00:36:00,0.09382,2.83108,0.07359
2026-06-04 01:36:00,0.08634,2.48029,0.09052
2026-06-04 02:36:00,0.07948,2.40458,0.06616
2026-06-04 03:36:00,0.07887,2.8579,0.06886
2026-06-04 04:36:00,0.09505,2.42214,0.08377
2026-06-04 05:36:00,0.0922,2.89329,0.07558
2026-06-04 06:36:00,0.08823,2.23716,0.06896
2026-06-04 07:36:00,0.08976,2.6316,0.07243
2026-06-04 08:36:00,0.08111,2.45746,0.0701
2026-06-04 09:36:00,0.08809,3.06907,0.07191
2026-06-04 10:36:00,1.97023,2.24274,2.79159
2026-06-04 11:36:00,2.12786,2.76297,3.24889
2026-06-04 12:36:00,2.47,2.32882,3.2648
2026-06-04 13:36:00,2.60651,2.10267,3.13581
2026-06-04 14:36:00,2.32549,2.12736,3.19367
2026-06-04 15:36:00,2.35869,3.294,3.12473
2026-06-04 16:36:00,2.24427,2.78356,3.21892
2026-06-04 17:36:00,2.16194,2.5569,3.25153
2026-06-04 18:36:00,2.19034,2.51339,3.29367
2026-06-04 19:36:00,0.08419,2.56662,0.06667
2026-06-04 20:36:00,0.10138,2.29188,0.07997
2026-06-04 21:36:00,2.17505,2.42569,3.26962
2026-06-04 22:36:00,1.99625,2.8363,3.46188
2026-06-04 23:36:00,2.05169,2.92781,3.28705
2026-06-05 00:36:00,2.13626,2.71622,3.35769
2026-06-05 01:36:00,2.25533,2.79528,3.17874
2026-06-05 02:36:00,2.69487,2.58357,3.21198
2026-06-05 03:36:00,2.42641,2.60586,3.31514
2026-06-05 04:36:00,2.26689,3.10291,3.2993
2026-06-05 05:36:00,1.71887,2.39313,3.11919
2026-06-05 06:36:00,2.21255,2.76262,3.11022
2026-06-05 07:36:00,2.36961,2.84639,3.2679
2026-06-05 08:36:00,2.47879,2.55321,3.04816
2026-06-05 09:36:00,2.32356,2.51519,3.15204
2026-06-05 10:36:00,2.17102,2.19843,3.17491
2026-06-05 11:36:00,2.36041,2.43542,3.58396
2026-06-05 12:36:00,2.08622,2.71434,3.46506
2026-06-05 13:36:00,2.43529,2.40776,3.42292
2026-06-05 14:36:00,0.10733,2.19525,0.06816
2026-06-05 15:36:00,0.07542,2.55803,0.07093
2026-06-05 16:36:00,0.0723,2.39305,0.06721
2026-06-05 17:36:00,0.08083,2.55879,0.06957
2026-06-05 18:36:00,0.07596,2.90678,0.07012
2026-06-05 19:36:00,0.08609,2.70418,0.07631
2026-06-05 20:36:00,0.08275,3.06915,0.06813
2026-06-05 21:36:00,0.07575,2.75694,0.07131
2026-06-05 22:36:00,0.07398,2.61207,0.07149
2026-06-05 23:36:00,0.07355,2.91726,0.06723
2026-06-06 00:36:00,0.0714,2.51405,0.06478
2026-06-06 01:36:00,0.07548,2.73115,0.06788
2026-06-06 02:36:00,0.078,2.46093,0.06808
2026-06-06 03:36:00,0.07339,2.62709,0.06967
2026-06-06 04:36:00,0.07461,3.41364,0.06969
2026-06-06 05:36:00,0.07729,2.49508,0.06986
2026-06-06 06:36:00,0.0771,2.62728,0.07166
2026-06-06 07:36:00,1.74384,2.81596,3.11382
2026-06-06 08:36:00,2.1154,2.34223,3.23565
2026-06-06 09:36:00,2.11913,2.2045,3.29466
2026-06-06 10:36:00,2.45226,2.55517,3.42285
2026-06-06 11:36:00,2.49177,2.38615,3.20612
2026-06-06 12:36:00,2.28666,2.44826,3.2464
2026-06-06 13:36:00,2.31017,2.50467,3.31193
2026-06-06 14:36:00,2.05685,2.83173,3.0594
2026-06-06 15:36:00,2.54415,2.74641,3.15486
2026-06-06 16:36:00,2.35028,2.66664,3.25123
2026-06-06 17:36:00,2.31593,2.31652,3.18292
2026-06-06 18:36:00,2.4251,2.50095,3.46038
2026-06-06 19:36:00,0.07381,2.64789,0.06825
2026-06-06 20:36:00,0.07444,2.56966,0.07104
2026-06-06 21:36:00,0.07635,2.25959,0.0692
2026-06-06 22:36:00,0.08165,2.58352,0.06669
2026-06-06 23:36:00,0.09035,2.7916,0.07278
2026-06-07 00:36:00,0.09284,3.04245,0.07628
2026-06-07 01:36:00,0.09439,2.71695,0.07345
2026-06-07 02:36:00,0.08775,2.70089,0.06992
2026-06-07 03:36:00,0.11351,2.6694,0.08093
2026-06-07 04:36:00,0.10461,2.74749,0.07641
2026-06-07 05:36:00,0.08328,2.35596,0.06813
2026-06-07 06:36:00,0.11899,2.46548,0.08135
2026-06-07 07:36:00,0.08534,3.35179,0.07467
2026-06-07 08:36:00,0.08549,2.59714,0.06977
2026-06-07 09:36:00,0.08432,2.65653,0.07043
2026-06-07 10:36:00,0.08432,2.86962,0.08004
2026-06-07 11:36:00,0.07494,2.62934,0.06619
2026-06-07 12:36:00,2.47899,2.4926,3.01396
2026-06-07 13:36:00,2.27558,3.04259,3.31438
2026-06-07 14:36:00,2.30582,2.45703,3.37625
2026-06-07 15:36:00,2.25386,2.74051,3.28415
2026-06-07 16:36:00,2.32351,2.36953,3.1315
2026-06-07 17:36:00,2.45948,2.77824,3.3365
2026-06-07 18:36:00,2.1048,2.3932,3.48325
2026-06-07 19:36:00,2.21548,3.15284,3.21947
2026-06-07 20:36:00,2.38762,2.83227,3.03412
2026-06-07 21:36:00,2.34888,2.46634,3.13044
2026-06-07 22:36:00,2.43884,2.95561,3.19554
2026-06-07 23:36:00,2.1347,2.51295,3.42948
2026-06-08 00:36:00,0.08783,2.12122,0.07169
2026-06-08 01:36:00,0.08063,2.3114,0.0781
2026-06-08 02:36:00,0.09722,2.58063,0.07499
2026-06-08 03:36:00,0.08627,2.38464,0.07199
2026-06-08 04:36:00,0.0847,2.69352,0.07317
2026-06-08 05:36:00,0.09987,2.82943,0.07679
2026-06-08 06:36:00,0.08889,2.80266,0.07346
2026-06-08 07:36:00,0.08731,2.87221,0.07336
2026-06-08 08:36:00,0.08463,3.6727,0.07543
2026-06-08 09:36:00,0.08754,2.37214,0.07566
2026-06-08 10:36:00,0.09755,2.33382,0.07772
2026-06-08 11:36:00,0.08951,2.72761,0.0677
2026-06-08 12:36:00,0.08641,2.77826,0.07051
2026-06-08 13:36:00,0.08805,2.69618,0.07045
2026-06-08 14:36:00,0.08384,2.95261,0.06956
2026-06-08 15:36:00,0.08158,3.07649,0.07169
2026-06-08 16:36:00,1.88643,2.79834,3.14701
2026-06-08 17:36:00,2.0027,2.84501,3.21041
2026-06-08 18:36:00,2.12603,2.20144,3.08569
2026-06-08 19:36:00,2.28049,2.3474,3.13313
2026-06-08 20:36:00,2.25704,3.05119,3.22165
2026-06-08 21:36:00,2.09483,3.07687,3.0372
2026-06-08 22:36:00,2.30236,2.78196,3.09423
2026-06-08 23:36:00,2.27226,2.67144,3.31942
2026-06-09 00:36:00,2.47481,2.92352,3.25564
2026-06-09 01:36:00,2.24712,2.28997,3.28779
2026-06-09 02:36:00,2.05498,2.28661,3.18348
2026-06-09 03:36:00,2.06352,3.24352,3.09797
2026-06-09 04:36:00,2.12373,2.48389,2.94135
2026-06-09 05:36:00,2.04582,2.77441,3.33247
2026-06-09 06:36:00,2.29319,2.19632,3.28327
2026-06-09 07:36:00,2.20115,2.29409,3.31603
2026-06-09 08:36:00,1.84108,3.37347,3.01842
2026-06-09 09:36:00,2.34936,2.55937,3.56391
2026-06-09 10:36:00,1.74277,2.66988,3.05839
2026-06-09 11:36:00,1.64099,2.47142,3.21425
2026-06-09 12:36:00,1.49082,2.74696,2.96158
2026-06-09 13:36:00,1.6814,2.61257,2.83637
2026-06-09 14:36:00,1.7057,2.76908,3.19555
2026-06-09 15:36:00,1.73135,2.66178,2.85602
2026-06-09 16:36:00,1.5517,2.70041,2.88551
2026-06-09 17:36:00,1.69656,2.65558,2.94561
2026-06-09 18:36:00,2.24784,2.47301,3.08316
2026-06-09 19:36:00,1.77078,2.90777,2.77877
2026-06-09 20:36:00,2.157,2.62702,2.97764
2026-06-09 21:36:00,2.09672,2.22617,3.11953
2026-06-09 22:36:00,2.2446,2.71544,3.19542
2026-06-09 23:36:00,1.91014,2.2475,3.049
2026-06-10 00:36:00,1.87743,2.26061,3.03132
2026-06-10 01:36:00,1.65743,2.57051,2.99241
2026-06-10 02:36:00,2.07509,3.19612,3.07152
2026-06-10 03:36:00,2.15689,2.61001,3.04824
2026-06-10 04:36:00,1.59346,2.32065,3.04578
2026-06-10 05:36:00,1.66353,2.66731,3.1191
2026-06-10 06:36:00,1.8363,2.18995,2.9309
2026-06-10 07:36:00,1.69988,2.57972,3.01088
2026-06-10 08:36:00,1.63218,2.92509,2.79724
