"Frequency (HZ)","4RH 2026-06-10 09:46:00"
317.1875,0.00004242640687119285
318.75,0.00004949747468305832
320.3125,0.00004242640687119285
321.875,0.00004949747468305832
323.4375,0.00003535533905932738
325,0.000021213203435596424
326.5625,0.000021213203435596424
328.125,0.000056568542494923805
329.6875,0.00003535533905932738
331.25,0.000021213203435596424
332.8125,0.0000070710678118654756
334.375,0.000021213203435596424
335.9375,0.000014142135623730951
337.5,0.00004242640687119285
339.0625,0.000014142135623730951
340.625,0.000014142135623730951
342.1875,0.000014142135623730951
343.75,0.000021213203435596424
345.3125,0.000028284271247461902
346.875,0.000021213203435596424
348.4375,0.000028284271247461902
350,0.00022627416997969522
351.5625,0.000028284271247461902
353.125,0.00003535533905932738
354.6875,0.000021213203435596424
356.25,0.000028284271247461902
357.8125,0.000028284271247461902
359.375,0.000021213203435596424
360.9375,0.000028284271247461902
362.5,0.000014142135623730951
364.0625,0.000014142135623730951
365.625,0.000014142135623730951
367.1875,0.000014142135623730951
368.75,0.0000070710678118654756
370.3125,0.000028284271247461902
371.875,0.000021213203435596424
373.4375,0.000028284271247461902
375,0.000021213203435596424
376.5625,0.000021213203435596424
378.125,0.000021213203435596424
379.6875,0.000014142135623730951
381.25,0.000021213203435596424
382.8125,0.000014142135623730951
384.375,0.0000070710678118654756
385.9375,0.0000070710678118654756
387.5,0.000028284271247461902
389.0625,0.000014142135623730951
390.625,0.000014142135623730951
392.1875,0.000014142135623730951
393.75,0.000021213203435596424
395.3125,0.0000070710678118654756
396.875,0.000014142135623730951
398.4375,0.0000070710678118654756
400,0.000014142135623730951
401.5625,0.000028284271247461902
403.125,0.0000070710678118654756
404.6875,0.000014142135623730951
406.25,0.0000070710678118654756
407.8125,0.000014142135623730951
409.375,0.000014142135623730951
410.9375,0.000021213203435596424
412.5,0.000028284271247461902
414.0625,0.000028284271247461902
415.625,0.0000070710678118654756
417.1875,0.0000070710678118654756
418.75,0.000014142135623730951
420.3125,0.000014142135623730951
421.875,0.000021213203435596424
423.4375,0.000014142135623730951
425,0.000014142135623730951
426.5625,0.000021213203435596424
428.125,0.0000070710678118654756
429.6875,0.000014142135623730951
431.25,0.0000070710678118654756
432.8125,0.0000070710678118654756
434.375,0.0000070710678118654756
435.9375,0.000014142135623730951
437.5,0.000014142135623730951
439.0625,0.000014142135623730951
440.625,0.000014142135623730951
442.1875,0.000014142135623730951
443.75,0.000014142135623730951
445.3125,0.000014142135623730951
446.875,0.000028284271247461902
448.4375,0.000021213203435596424
450,0.00011313708498984761
451.5625,0.000014142135623730951
453.125,0.000021213203435596424
454.6875,0.000021213203435596424
456.25,0.000014142135623730951
457.8125,0.0000070710678118654756
459.375,0.0000070710678118654756
460.9375,0.0000070710678118654756
462.5,0.000021213203435596424
464.0625,0.000014142135623730951
465.625,0.0000070710678118654756
467.1875,0.0000070710678118654756
468.75,0.0000070710678118654756
470.3125,0.0000070710678118654756
471.875,0.000021213203435596424
473.4375,0.0000070710678118654756
475,0.0000070710678118654756
476.5625,0.000014142135623730951
478.125,0.000021213203435596424
479.6875,0.000014142135623730951
481.25,0.0000070710678118654756
482.8125,0.000014142135623730951
484.375,0.0000070710678118654756
485.9375,0.000014142135623730951
487.5,0.0000070710678118654756
489.0625,0.0000070710678118654756
490.625,0.0000070710678118654756
492.1875,0.000014142135623730951
493.75,0.000014142135623730951
495.3125,0.0000070710678118654756
496.875,0.000014142135623730951
498.4375,0.000014142135623730951
500,0.000014142135623730951
501.5625,0.0000070710678118654756
503.125,0.000014142135623730951
504.6875,0.000014142135623730951
506.25,0.000014142135623730951
507.8125,0.000021213203435596424
509.375,0.000014142135623730951
510.9375,0.000014142135623730951
512.5,0.000014142135623730951
514.0625,0.000021213203435596424
515.625,0.0000070710678118654756
517.1875,0.000014142135623730951
518.75,0.0000070710678118654756
520.3125,0.0000070710678118654756
521.875,0.0000070710678118654756
523.4375,0.0000070710678118654756
525,0.0000070710678118654756
526.5625,0.0000070710678118654756
528.125,0.0000070710678118654756
529.6875,0.000014142135623730951
531.25,0.0000070710678118654756
532.8125,0.000021213203435596424
534.375,0.000014142135623730951
535.9375,0.0000070710678118654756
537.5,0.000014142135623730951
539.0625,0.000014142135623730951
540.625,0.000014142135623730951
542.1875,0.000014142135623730951
543.75,0.0000070710678118654756
545.3125,0.0000070710678118654756
546.875,0.000021213203435596424
548.4375,0.000028284271247461902
550,0.00010606601717798211
551.5625,0.000014142135623730951
553.125,0.000014142135623730951
554.6875,0.000014142135623730951
556.25,0.000014142135623730951
557.8125,0.0000070710678118654756
559.375,0.000021213203435596424
560.9375,0.000014142135623730951
562.5,0.000021213203435596424
564.0625,0.0000070710678118654756
565.625,0.0000070710678118654756
567.1875,0.0000070710678118654756
568.75,0.000014142135623730951
570.3125,0.000014142135623730951
571.875,0.0000070710678118654756
573.4375,0.000014142135623730951
575,0.000014142135623730951
576.5625,0.000014142135623730951
578.125,0.0000070710678118654756
579.6875,0.000014142135623730951
581.25,0.000014142135623730951
582.8125,0.000014142135623730951
584.375,0.000014142135623730951
585.9375,0.000014142135623730951
587.5,0.0000070710678118654756
589.0625,0.0000070710678118654756
590.625,0.000021213203435596424
592.1875,0.000021213203435596424
593.75,0.000028284271247461902
595.3125,0.000021213203435596424
596.875,0.000021213203435596424
598.4375,0.0000070710678118654756
600,0.0000070710678118654756
601.5625,0.000014142135623730951
603.125,0.000014142135623730951
604.6875,0.000014142135623730951
606.25,0.000014142135623730951
607.8125,0.000028284271247461902
609.375,0.000014142135623730951
610.9375,0.000021213203435596424
612.5,0.000021213203435596424
614.0625,0.000028284271247461902
615.625,0.000014142135623730951
617.1875,0.0000070710678118654756
618.75,0.000028284271247461902
620.3125,0.00003535533905932738
621.875,0.000028284271247461902
623.4375,0.000028284271247461902
625,0.000028284271247461902
626.5625,0.000028284271247461902
628.125,0.000021213203435596424
629.6875,0.000028284271247461902
631.25,0.000028284271247461902
632.8125,0.000021213203435596424
634.375,0.000028284271247461902
635.9375,0.000028284271247461902
637.5,0.000028284271247461902
639.0625,0.000028284271247461902
640.625,0.000028284271247461902
642.1875,0.000021213203435596424
643.75,0.000028284271247461902
645.3125,0.000028284271247461902
646.875,0.000028284271247461902
648.4375,0.000028284271247461902
650,0.000021213203435596424
651.5625,0.000021213203435596424
653.125,0.000028284271247461902
654.6875,0.000028284271247461902
656.25,0.000014142135623730951
657.8125,0.000028284271247461902
659.375,0.000014142135623730951
660.9375,0.000021213203435596424
662.5,0.000014142135623730951
664.0625,0.000014142135623730951
665.625,0.000021213203435596424
667.1875,0.0000070710678118654756
668.75,0.0000070710678118654756
670.3125,0.000014142135623730951
671.875,0.000014142135623730951
673.4375,0.0000070710678118654756
675,0.0000070710678118654756
676.5625,0.000028284271247461902
678.125,0.0000070710678118654756
679.6875,0.000014142135623730951
681.25,0.0000070710678118654756
682.8125,0.0000070710678118654756
684.375,0.000014142135623730951
685.9375,0.000014142135623730951
687.5,0.0000070710678118654756
689.0625,0.0000070710678118654756
690.625,0.0000070710678118654756
692.1875,0.000014142135623730951
693.75,0.000014142135623730951
695.3125,0.0000070710678118654756
696.875,0.000014142135623730951
698.4375,0.0000070710678118654756
700,0.0000070710678118654756
701.5625,0.0000070710678118654756
703.125,0.0000070710678118654756
704.6875,0.0000070710678118654756
706.25,0.0000070710678118654756
707.8125,0.0000070710678118654756
709.375,0.000014142135623730951
710.9375,0.0000070710678118654756
712.5,0.0000070710678118654756
714.0625,0.000014142135623730951
715.625,0.0000070710678118654756
717.1875,0.0000070710678118654756
718.75,0.0000070710678118654756
720.3125,0.0000070710678118654756
721.875,0.0000070710678118654756
723.4375,0.000014142135623730951
725,0.0000070710678118654756
726.5625,0.0000070710678118654756
728.125,0.0000070710678118654756
729.6875,0.0000070710678118654756
731.25,0.000014142135623730951
732.8125,0.0000070710678118654756
734.375,0.0000070710678118654756
735.9375,0.0000070710678118654756
737.5,0.0000070710678118654756
739.0625,0.000021213203435596424
740.625,0.0000070710678118654756
742.1875,0.0000070710678118654756
743.75,0.0000070710678118654756
745.3125,0.000014142135623730951
746.875,0.000028284271247461902
748.4375,0.00004242640687119285
750,0.00012020815280171308
751.5625,0.000021213203435596424
753.125,0.000014142135623730951
754.6875,0.000014142135623730951
756.25,0.000014142135623730951
757.8125,0.000021213203435596424
759.375,0.0000070710678118654756
760.9375,0.0000070710678118654756
762.5,0.0000070710678118654756
764.0625,0.0000070710678118654756
765.625,0.000014142135623730951
767.1875,0.000014142135623730951
768.75,0.0000070710678118654756
770.3125,0.0000070710678118654756
771.875,0.000021213203435596424
773.4375,0.000014142135623730951
775,0.0000070710678118654756
776.5625,0.0000070710678118654756
778.125,0.0000070710678118654756
779.6875,0.0000070710678118654756
781.25,0.0000070710678118654756
782.8125,0.0000070710678118654756
784.375,0.0000070710678118654756
785.9375,0.0000070710678118654756
787.5,0.0000070710678118654756
789.0625,0.0000070710678118654756
790.625,0.0000070710678118654756
792.1875,0.0000070710678118654756
793.75,0.0000070710678118654756
795.3125,0.0000070710678118654756
796.875,0.0000070710678118654756
798.4375,0.0000070710678118654756
800,0.0000070710678118654756
801.5625,0.0000070710678118654756
803.125,0.0000070710678118654756
804.6875,0.0000070710678118654756
806.25,0.0000070710678118654756
807.8125,0.0000070710678118654756
809.375,0.0000070710678118654756
810.9375,0.0000070710678118654756
812.5,0.0000070710678118654756
814.0625,0.000014142135623730951
815.625,0.0000070710678118654756
817.1875,0.0000070710678118654756
818.75,0.0000070710678118654756
820.3125,0.0000070710678118654756
821.875,0.0000070710678118654756
823.4375,0.0000070710678118654756
825,0.0000070710678118654756
826.5625,0.0000070710678118654756
828.125,0.000014142135623730951
829.6875,0.000014142135623730951
831.25,0.000014142135623730951
832.8125,0.0000070710678118654756
834.375,0.000014142135623730951
835.9375,0.0000070710678118654756
837.5,0.0000070710678118654756
839.0625,0.0000070710678118654756
840.625,0.0000070710678118654756
842.1875,0.0000070710678118654756
843.75,0.000021213203435596424
845.3125,0.000014142135623730951
846.875,0.000014142135623730951
848.4375,0.00003535533905932738
850,0.0000848528137423857
851.5625,0.000014142135623730951
853.125,0.000021213203435596424
854.6875,0.0000070710678118654756
856.25,0.0000070710678118654756
857.8125,0.0000070710678118654756
859.375,0.0000070710678118654756
860.9375,0.0000070710678118654756
862.5,0.0000070710678118654756
864.0625,0.0000070710678118654756
865.625,0.0000070710678118654756
867.1875,0.0000070710678118654756
868.75,0.0000070710678118654756
870.3125,0.0000070710678118654756
871.875,0.000014142135623730951
873.4375,0.0000070710678118654756
875,0.0000070710678118654756
876.5625,0.0000070710678118654756
878.125,0.000014142135623730951
879.6875,0.0000070710678118654756
881.25,0.0000070710678118654756
882.8125,0.0000070710678118654756
884.375,0.000014142135623730951
885.9375,0.0000070710678118654756
887.5,0.0000070710678118654756
889.0625,0.0000070710678118654756
890.625,0.0000070710678118654756
892.1875,0.0000070710678118654756
893.75,0.0000070710678118654756
895.3125,0.000014142135623730951
896.875,0.0000070710678118654756
898.4375,0.0000070710678118654756
900,0.0000070710678118654756
901.5625,0.0000070710678118654756
903.125,0.0000070710678118654756
904.6875,0.0000070710678118654756
906.25,0.0000070710678118654756
907.8125,0.0000070710678118654756
909.375,0.0000070710678118654756
910.9375,0.0000070710678118654756
912.5,0.0000070710678118654756
914.0625,0.000014142135623730951
915.625,0.0000070710678118654756
917.1875,0.0000070710678118654756
918.75,0.0000070710678118654756
920.3125,0.0000070710678118654756
921.875,0.0000070710678118654756
923.4375,0.0000070710678118654756
925,0.0000070710678118654756
926.5625,0.0000070710678118654756
928.125,0.0000070710678118654756
929.6875,0.0000070710678118654756
931.25,0.0000070710678118654756
932.8125,0.0000070710678118654756
934.375,0.000014142135623730951
935.9375,0.0000070710678118654756
937.5,0.0000070710678118654756
939.0625,0.0000070710678118654756
940.625,0.0000070710678118654756
942.1875,0.0000070710678118654756
943.75,0.0000070710678118654756
945.3125,0.0000070710678118654756
946.875,0.0000070710678118654756
948.4375,0.000028284271247461902
950,0.000056568542494923805
951.5625,0.000021213203435596424
953.125,0.000021213203435596424
954.6875,0.0000070710678118654756
956.25,0.0000070710678118654756
957.8125,0.0000070710678118654756
959.375,0.0000070710678118654756
960.9375,0.0000070710678118654756
962.5,0.000014142135623730951
964.0625,0.0000070710678118654756
965.625,0.0000070710678118654756
967.1875,0.000014142135623730951
968.75,0.0000070710678118654756
970.3125,0.0000070710678118654756
971.875,0.0000070710678118654756
973.4375,0.0000070710678118654756
975,0.0000070710678118654756
976.5625,0.0000070710678118654756
978.125,0.0000070710678118654756
979.6875,0.0000070710678118654756
981.25,0.0000070710678118654756
982.8125,0.0000070710678118654756
984.375,0.0000070710678118654756
985.9375,0.0000070710678118654756
987.5,0.0000070710678118654756
989.0625,0.000014142135623730951
990.625,0.0000070710678118654756
992.1875,0.0000070710678118654756
993.75,0.000014142135623730951
995.3125,0.0000070710678118654756
996.875,0.0000070710678118654756
998.4375,0.0000070710678118654756
1000,0.000014142135623730951
1001.5625,0.0000070710678118654756
1003.125,0.0000070710678118654756
1004.6875,0.0000070710678118654756
1006.25,0.0000070710678118654756
1007.8125,0.0000070710678118654756
1009.375,0.0000070710678118654756
1010.9375,0.0000070710678118654756
1012.5,0.000014142135623730951
1014.0625,0.0000070710678118654756
1015.625,0.0000070710678118654756
1017.1875,0.0000070710678118654756
1018.75,0.0000070710678118654756
1020.3125,0.0000070710678118654756
1021.875,0.000014142135623730951
1023.4375,0.0000070710678118654756
1025,0.0000070710678118654756
1026.5625,0.0000070710678118654756
1028.125,0.0000070710678118654756
1029.6875,0.0000070710678118654756
1031.25,0.0000070710678118654756
1032.8125,0.0000070710678118654756
1034.375,0.0000070710678118654756
1035.9375,0.0000070710678118654756
1037.5,0.000014142135623730951
1039.0625,0.0000070710678118654756
1040.625,0.000014142135623730951
1042.1875,0.000014142135623730951
1043.75,0.000014142135623730951
1045.3125,0.000014142135623730951
1046.875,0.000021213203435596424
1048.4375,0.00003535533905932738
1050,0.00007071067811865475
1051.5625,0.000021213203435596424
1053.125,0.0000070710678118654756
1054.6875,0.000014142135623730951
1056.25,0.0000070710678118654756
1057.8125,0.0000070710678118654756
1059.375,0.0000070710678118654756
1060.9375,0.0000070710678118654756
1062.5,0.0000070710678118654756
1064.0625,0.000014142135623730951
1065.625,0.0000070710678118654756
1067.1875,0.000014142135623730951
1068.75,0.0000070710678118654756
1070.3125,0.000014142135623730951
1071.875,0.0000070710678118654756
1073.4375,0.0000070710678118654756
1075,0.000014142135623730951
1076.5625,0.0000070710678118654756
1078.125,0.0000070710678118654756
1079.6875,0.0000070710678118654756
1081.25,0.0000070710678118654756
1082.8125,0.000014142135623730951
1084.375,0.0000070710678118654756
1085.9375,0.0000070710678118654756
1087.5,0.0000070710678118654756
1089.0625,0.0000070710678118654756
1090.625,0.0000070710678118654756
1092.1875,0.0000070710678118654756
1093.75,0.0000070710678118654756
1095.3125,0.0000070710678118654756
1096.875,0.0000070710678118654756
1098.4375,0.0000070710678118654756
1100,0.0000070710678118654756
1101.5625,0.0000070710678118654756
1103.125,0.0000070710678118654756
1104.6875,0.0000070710678118654756
1106.25,0.000014142135623730951
1107.8125,0.0000070710678118654756
1109.375,0.0000070710678118654756
1110.9375,0.0000070710678118654756
1112.5,0.0000070710678118654756
1114.0625,0.0000070710678118654756
1115.625,0.0000070710678118654756
1117.1875,0.0000070710678118654756
1118.75,0.0000070710678118654756
1120.3125,0.0000070710678118654756
1121.875,0.0000070710678118654756
1123.4375,0.0000070710678118654756
1125,0.0000070710678118654756
1126.5625,0.0000070710678118654756
1128.125,0.0000070710678118654756
1129.6875,0.0000070710678118654756
1131.25,0.0000070710678118654756
1132.8125,0.0000070710678118654756
1134.375,0.0000070710678118654756
1135.9375,0.000014142135623730951
1137.5,0.0000070710678118654756
1139.0625,0.0000070710678118654756
1140.625,0.0000070710678118654756
1142.1875,0.0000070710678118654756
1143.75,0.0000070710678118654756
1145.3125,0.0000070710678118654756
1146.875,0.000014142135623730951
1148.4375,0.000021213203435596424
1150,0.000028284271247461902
1151.5625,0.0000070710678118654756
1153.125,0.0000070710678118654756
1154.6875,0.0000070710678118654756
1156.25,0.0000070710678118654756
1157.8125,0.0000070710678118654756
1159.375,0.0000070710678118654756
1160.9375,0.0000070710678118654756
1162.5,0.0000070710678118654756
1164.0625,0.0000070710678118654756
1165.625,0.0000070710678118654756
1167.1875,0.0000070710678118654756
1168.75,0.0000070710678118654756
1170.3125,0.0000070710678118654756
1171.875,0.0000070710678118654756
1173.4375,0.0000070710678118654756
1175,0.0000070710678118654756
1176.5625,0.000014142135623730951
1178.125,0.0000070710678118654756
1179.6875,0.0000070710678118654756
1181.25,0.0000070710678118654756
1182.8125,0.0000070710678118654756
1184.375,0.0000070710678118654756
1185.9375,0.0000070710678118654756
1187.5,0.0000070710678118654756
1189.0625,0.0000070710678118654756
1190.625,0.0000070710678118654756
1192.1875,0.0000070710678118654756
1193.75,0.0000070710678118654756
1195.3125,0.0000070710678118654756
1196.875,0.000014142135623730951
1198.4375,0.0000070710678118654756
1200,0.0000070710678118654756
1201.5625,0.000014142135623730951
1203.125,0.000014142135623730951
1204.6875,0.000014142135623730951
1206.25,0.000014142135623730951
1207.8125,0.000014142135623730951
1209.375,0.0000070710678118654756
1210.9375,0.0000070710678118654756
1212.5,0.0000070710678118654756
1214.0625,0.0000070710678118654756
1215.625,0.0000070710678118654756
1217.1875,0.0000070710678118654756
1218.75,0.0000070710678118654756
1220.3125,0.0000070710678118654756
1221.875,0.0000070710678118654756
1223.4375,0.0000070710678118654756
1225,0.0000070710678118654756
1226.5625,0.0000070710678118654756
1228.125,0.0000070710678118654756
1229.6875,0.000014142135623730951
1231.25,0.0000070710678118654756
1232.8125,0.0000070710678118654756
1234.375,0.000014142135623730951
1235.9375,0.000014142135623730951
1237.5,0.000014142135623730951
1239.0625,0.000021213203435596424
1240.625,0.000014142135623730951
1242.1875,0.000028284271247461902
1243.75,0.000021213203435596424
1245.3125,0.000014142135623730951
1246.875,0.000014142135623730951
1248.4375,0.00004242640687119285
1250,0.00006363961030678928
1251.5625,0.000021213203435596424
1253.125,0.000021213203435596424
1254.6875,0.000014142135623730951
1256.25,0.0000070710678118654756
1257.8125,0.000021213203435596424
1259.375,0.0000070710678118654756
1260.9375,0.0000070710678118654756
1262.5,0.0000070710678118654756
1264.0625,0.000014142135623730951
1265.625,0.0000070710678118654756
1267.1875,0.0000070710678118654756
1268.75,0.0000070710678118654756
1270.3125,0.0000070710678118654756
1271.875,0.0000070710678118654756
1273.4375,0.0000070710678118654756
1275,0.0000070710678118654756
1276.5625,0.000014142135623730951
1278.125,0.0000070710678118654756
1279.6875,0.000014142135623730951
1281.25,0.0000070710678118654756
1282.8125,0.0000070710678118654756
1284.375,0.0000070710678118654756
1285.9375,0.000014142135623730951
1287.5,0.0000070710678118654756
1289.0625,0.0000070710678118654756
1290.625,0.0000070710678118654756
1292.1875,0.0000070710678118654756
1293.75,0.0000070710678118654756
1295.3125,0.0000070710678118654756
1296.875,0.000021213203435596424
1298.4375,0.0000070710678118654756
1300,0.0000070710678118654756
1301.5625,0.000014142135623730951
1303.125,0.000014142135623730951
1304.6875,0.0000070710678118654756
1306.25,0.0000070710678118654756
1307.8125,0.0000070710678118654756
1309.375,0.0000070710678118654756
1310.9375,0.0000070710678118654756
1312.5,0.0000070710678118654756
1314.0625,0.0000070710678118654756
1315.625,0.0000070710678118654756
1317.1875,0.0000070710678118654756
1318.75,0.0000070710678118654756
1320.3125,0.0000070710678118654756
1321.875,0.0000070710678118654756
1323.4375,0.0000070710678118654756
1325,0.0000070710678118654756
1326.5625,0.0000070710678118654756
1328.125,0.0000070710678118654756
1329.6875,0.000014142135623730951
1331.25,0.0000070710678118654756
1332.8125,0.000014142135623730951
1334.375,0.0000070710678118654756
1335.9375,0.0000070710678118654756
1337.5,0.0000070710678118654756
1339.0625,0.0000070710678118654756
1340.625,0.0000070710678118654756
1342.1875,0.0000070710678118654756
1343.75,0.0000070710678118654756
1345.3125,0.0000070710678118654756
1346.875,0.0000070710678118654756
1348.4375,0.00003535533905932738
1350,0.00004949747468305832
1351.5625,0.000014142135623730951
1353.125,0.0000070710678118654756
1354.6875,0.0000070710678118654756
1356.25,0.0000070710678118654756
1357.8125,0.0000070710678118654756
1359.375,0.0000070710678118654756
1360.9375,0.0000070710678118654756
1362.5,0.0000070710678118654756
1364.0625,0.0000070710678118654756
1365.625,0.0000070710678118654756
1367.1875,0.0000070710678118654756
1368.75,0.0000070710678118654756
1370.3125,0.0000070710678118654756
1371.875,0.0000070710678118654756
1373.4375,0.0000070710678118654756
1375,0.0000070710678118654756
1376.5625,0.0000070710678118654756
1378.125,0.0000070710678118654756
1379.6875,0.0000070710678118654756
1381.25,0.0000070710678118654756
1382.8125,0.0000070710678118654756
1384.375,0.0000070710678118654756
1385.9375,0.0000070710678118654756
1387.5,0.0000070710678118654756
1389.0625,0.000014142135623730951
1390.625,0.0000070710678118654756
1392.1875,0.0000070710678118654756
1393.75,0.0000070710678118654756
1395.3125,0.0000070710678118654756
1396.875,0.0000070710678118654756
1398.4375,0.0000070710678118654756
1400,0.0000070710678118654756
1401.5625,0.0000070710678118654756
1403.125,0.0000070710678118654756
1404.6875,0.0000070710678118654756
1406.25,0.0000070710678118654756
1407.8125,0.0000070710678118654756
1409.375,0.0000070710678118654756
1410.9375,0.0000070710678118654756
1412.5,0.0000070710678118654756
1414.0625,0.0000070710678118654756
1415.625,0.0000070710678118654756
1417.1875,0.0000070710678118654756
1418.75,0.0000070710678118654756
1420.3125,0.0000070710678118654756
1421.875,0.0000070710678118654756
1423.4375,0.0000070710678118654756
1425,0.0000070710678118654756
1426.5625,0.0000070710678118654756
1428.125,0.0000070710678118654756
1429.6875,0.0000070710678118654756
1431.25,0.0000070710678118654756
1432.8125,0.0000070710678118654756
1434.375,0.0000070710678118654756
1435.9375,0.0000070710678118654756
