"DateTime","2RH","5RV","10RH","11RH","9RV","10RV","11RV","1RV"
"2026-02-24 20:04:00",,,0.1519,,,,,
"2026-02-24 21:04:00",0.35823,0.36787,0.11731,0.14587,0.10633,0.2155,0.0834,0.2101
"2026-02-24 22:04:00",0.32949,0.37094,0.13086,0.17499,0.1092,0.21622,0.092,0.20028
"2026-02-24 23:04:00",0.30962,0.37281,0.16216,0.16019,0.1238,0.23733,0.08171,0.194
"2026-02-25 00:04:00",0.34581,0.37393,0.1941,0.20293,0.11982,0.26338,0.10045,0.20832
"2026-02-25 01:04:00",0.35546,0.3647,0.12163,0.14655,0.1062,0.22091,0.07634,0.20948
"2026-02-25 02:04:00",0.37558,0.3603,0.14176,0.18227,0.10935,0.25387,0.10124,0.21996
"2026-02-25 03:04:00",0.3569,0.37068,0.1483,0.16199,0.11631,0.22554,0.09057,0.21506
"2026-02-25 04:04:00",0.35561,0.37043,0.19537,0.19834,0.12115,0.26967,0.09244,0.21507
"2026-02-25 05:04:00",0.33776,0.35885,0.18231,0.18802,0.11865,0.25815,0.09478,0.20955
"2026-02-25 06:04:00",0.34112,0.37421,0.19865,0.20649,0.12193,0.30018,0.10757,0.2106
"2026-02-25 07:04:00",0.34171,0.35965,0.1729,0.15265,0.12022,0.24572,0.086,0.20475
"2026-02-25 08:04:00",0.3459,0.36275,0.14523,0.16367,0.11881,0.2439,0.08337,0.20815
"2026-02-25 09:04:00",0.35937,0.36463,0.1495,0.19142,0.11564,0.24641,0.09466,0.21117
"2026-02-25 10:04:00",0.38318,0.3644,0.13629,0.18319,0.10235,0.21045,0.09195,0.22475
"2026-02-25 10:04:00",,,0.13629,,,,,
"2026-02-25 11:04:00",0.36335,0.36804,0.12696,0.13856,0.10633,0.18141,0.09605,0.21806
"2026-02-25 12:04:00",0.35291,0.35988,0.19079,0.19348,0.12697,0.35334,0.09933,0.21467
"2026-02-25 13:04:00",0.36032,0.36561,0.11426,0.15714,0.11413,0.18885,0.07456,0.21788
"2026-02-25 14:04:00",0.36137,0.35922,0.116,0.18366,0.10837,0.21744,0.09583,0.2137
"2026-02-25 15:04:00",0.34839,0.36058,0.19201,0.19076,0.11801,0.25503,0.09266,0.2117
"2026-02-25 16:04:00",0.36969,0.36523,0.12322,0.16632,0.10639,0.21851,0.08824,0.21166
"2026-02-25 17:04:00",0.37583,0.3585,0.13947,0.21086,0.10896,0.21539,0.09849,0.21777
"2026-02-25 18:04:00",0.34943,0.36561,0.16265,0.23743,0.11224,0.25361,0.11441,0.20554
"2026-02-25 19:04:00",0.32608,0.36745,0.12447,0.18919,0.1094,0.1866,0.08417,0.19834
"2026-02-25 20:04:00",0.32702,0.36971,0.20274,0.16992,0.12365,0.28084,0.10223,0.20189
"2026-02-25 21:04:00",0.36016,0.35831,0.12902,0.17981,0.10774,0.21535,0.0948,0.20767
"2026-02-25 22:04:00",0.3507,0.36018,0.15184,0.19699,0.10881,0.22822,0.10524,0.20867
"2026-02-25 23:04:00",0.34343,0.36606,0.17103,0.17006,0.12052,0.22947,0.08899,0.20951
"2026-02-26 00:04:00",0.32898,0.37116,0.16879,0.19131,0.12196,0.31576,0.09244,0.20741
"2026-02-26 01:04:00",0.33205,0.35902,0.17317,0.16465,0.11924,0.23891,0.09108,0.20411
"2026-02-26 02:04:00",0.35183,0.36346,0.16258,0.21045,0.11882,0.24938,0.09808,0.21278
"2026-02-26 03:04:00",0.3701,0.36159,0.17887,0.1908,0.11319,0.25852,0.10205,0.2228
"2026-02-26 04:04:00",0.37012,0.35757,0.11462,0.15565,0.10282,0.19549,0.08002,0.217
"2026-02-26 05:04:00",0.35741,0.36426,0.14174,0.17226,0.10583,0.20504,0.0923,0.20699
"2026-02-26 06:04:00",0.35353,0.36019,0.14593,0.1487,0.10802,0.24355,0.07522,0.20873
"2026-02-26 07:04:00",0.37755,0.36079,0.12148,0.14691,0.10633,0.22558,0.0854,0.21731
"2026-02-26 08:04:00",0.37413,0.35974,0.11355,0.15906,0.10522,0.22328,0.07921,0.21673
"2026-02-26 09:04:00",0.36097,0.36206,0.14977,0.20725,0.11781,0.25624,0.10311,0.21698
"2026-02-26 10:04:00",0.34142,0.36793,0.12672,0.17486,0.10596,0.18273,0.08947,0.20736
"2026-02-26 11:04:00",0.34274,0.36276,0.14144,0.16071,0.10637,0.23717,0.08679,0.20906
"2026-02-26 12:04:00",0.33212,0.3665,0.15979,0.17976,0.11354,0.27052,0.10295,0.206
"2026-02-26 13:04:00",0.34451,0.35374,0.10225,0.12423,0.10659,0.19398,0.06401,0.20519
"2026-02-26 14:04:00",0.34255,0.36751,0.14503,0.19778,0.11236,0.28923,0.11518,0.20719
"2026-02-26 15:04:00",0.35443,0.36243,0.123,0.17014,0.10508,0.19434,0.09222,0.21485
"2026-02-26 16:04:00",0.29019,0.38059,0.1606,0.22195,0.12884,0.24657,0.11785,0.19774
"2026-02-26 17:04:00",0.35152,0.35943,0.12096,0.15835,0.11201,0.21668,0.08681,0.2079
"2026-02-26 18:04:00",0.33287,0.36382,0.15643,0.14985,0.11489,0.23699,0.07911,0.20714
"2026-02-26 19:04:00",0.34696,0.3653,0.15132,0.27409,0.11313,0.2559,0.11735,0.20456
"2026-02-26 20:04:00",0.33471,0.36286,0.15012,0.21048,0.11319,0.24799,0.09758,0.20401
"2026-02-26 21:04:00",0.34028,0.36574,0.14535,0.20496,0.11431,0.27363,0.10107,0.20421
"2026-02-26 22:04:00",0.35846,0.35262,0.17568,0.18139,0.1122,0.29862,0.10089,0.20614
"2026-02-26 23:04:00",0.35615,0.36395,0.14737,0.16555,0.11223,0.24854,0.07962,0.21086
"2026-02-27 00:04:00",0.32185,0.37307,0.16644,0.21751,0.1262,0.2671,0.11654,0.20282
"2026-02-27 01:04:00",0.3544,0.36153,0.10687,0.14057,0.10267,0.17844,0.07437,0.20361
"2026-02-27 02:04:00",0.35496,0.35589,0.14641,0.16805,0.11102,0.20874,0.09548,0.20576
"2026-02-27 03:04:00",0.34024,0.36304,0.21362,0.15277,0.12161,0.28533,0.08944,0.20412
"2026-02-27 04:04:00",0.33005,0.36683,0.18627,0.22377,0.12768,0.30981,0.11158,0.20168
"2026-02-27 05:04:00",0.34751,0.36637,0.15516,0.20181,0.11854,0.26355,0.10172,0.20642
"2026-02-27 06:04:00",0.3249,0.36788,0.17372,0.18752,0.12376,0.26593,0.0952,0.20134
"2026-02-27 07:04:00",0.34774,0.36274,0.19722,0.20208,0.11592,0.29041,0.10286,0.20581
"2026-02-27 08:04:00",0.36377,0.36478,0.12302,0.16467,0.10901,0.20922,0.08381,0.21002
"2026-02-27 09:04:00",0.37389,0.35192,0.12101,0.16344,0.11047,0.22116,0.0945,0.21274
"2026-02-27 10:04:00",0.34371,0.36031,0.12003,0.191,0.1093,0.22392,0.09568,0.20026
"2026-02-27 11:04:00",0.3269,0.36697,0.18167,0.15421,0.11876,0.25908,0.08757,0.19639
"2026-02-27 12:04:00",0.33001,0.36534,0.1599,0.18597,0.11953,0.24528,0.09548,0.1972
"2026-02-27 13:04:00",0.34306,0.36265,0.13187,0.15462,0.11048,0.20061,0.085,0.2028
"2026-02-27 14:04:00",0.34243,0.36157,0.19267,0.20419,0.12201,0.28196,0.10259,0.20593
"2026-02-27 15:04:00",0.35176,0.36063,0.14777,0.19972,0.11479,0.27403,0.10377,0.20991
"2026-02-27 16:04:00",0.34046,0.3622,0.1478,0.1935,0.11733,0.22653,0.09604,0.20488
"2026-02-27 17:04:00",0.33446,0.36545,0.19047,0.21445,0.12361,0.29754,0.10264,0.20662
"2026-02-27 18:04:00",0.35602,0.35976,0.16066,0.17076,0.10964,0.21961,0.09635,0.21449
"2026-02-27 19:04:00",0.36044,0.36443,0.13881,0.17581,0.11232,0.20001,0.08612,0.21316
"2026-02-27 20:04:00",0.34642,0.36584,0.17385,0.19922,0.11914,0.27127,0.09707,0.20517
"2026-02-27 21:04:00",0.36734,0.36145,0.12675,0.16646,0.10375,0.21701,0.0872,0.21193
"2026-02-27 22:04:00",0.35235,0.3604,0.14021,0.17487,0.10667,0.24915,0.09366,0.20856
"2026-02-27 22:04:00",,0.3604,,,0.10667,,,
"2026-02-27 23:04:00",0.32765,0.36986,0.15835,0.1676,0.11368,0.23329,0.08258,0.19987
"2026-02-27 23:04:00",,0.36986,,,,,,
"2026-02-28 00:04:00",0.34237,0.36271,0.13824,0.19822,0.11292,0.21613,0.09093,0.20543
"2026-02-28 00:04:00",,0.36271,,,,,,
"2026-02-28 01:04:00",0.35797,0.36239,0.1701,0.21459,0.1191,0.28593,0.10875,0.21052
"2026-02-28 01:04:00",,0.36239,,,,,,
"2026-02-28 02:04:00",0.35631,0.35924,0.12389,0.14811,0.10281,0.21253,0.08161,0.20522
"2026-02-28 03:04:00",0.34651,0.36146,0.16217,0.18867,0.11924,0.25413,0.08607,0.20442
"2026-02-28 03:04:00",,,,0.18867,,,,
"2026-02-28 04:04:00",0.33135,0.36375,0.15359,0.18981,0.11734,0.2325,0.10094,0.20604
"2026-02-28 05:04:00",0.38836,0.35807,0.13906,0.17386,0.1095,0.2183,0.08902,0.22104
"2026-02-28 06:04:00",0.34123,0.36404,0.14902,0.18678,0.11599,0.2104,0.09864,0.20233
"2026-02-28 06:04:00",0.34123,,,,,0.2104,0.09864,
"2026-02-28 07:04:00",0.36123,0.35928,0.15986,0.19217,0.1124,0.24774,0.09243,0.20705
"2026-02-28 07:04:00",,,,,,,,0.20705
"2026-02-28 08:04:00",0.34279,0.368,0.13734,0.18432,0.11331,0.20317,0.09191,0.19967
"2026-02-28 09:04:00",0.33207,0.36839,0.17041,0.17185,0.12129,0.23726,0.08613,0.19614
"2026-02-28 10:04:00",0.38299,0.36454,0.15061,0.18074,0.10917,0.24402,0.0831,0.21557
"2026-02-28 11:04:00",0.38512,0.35547,0.15593,0.1793,0.11028,0.22593,0.09645,0.21685
"2026-02-28 11:04:00",,,,,0.11028,,,
"2026-02-28 12:04:00",0.35994,0.35887,0.14192,0.17978,0.10588,0.20154,0.09024,0.20773
"2026-02-28 12:04:00",0.35994,,,,,,,
"2026-02-28 13:04:00",0.34769,0.37017,0.14603,0.2169,0.1166,0.24114,0.10493,0.2019
"2026-02-28 13:04:00",0.34769,,,,,,,
"2026-02-28 14:04:00",0.33863,0.37464,0.13937,0.16798,0.12196,0.20512,0.09156,0.20675
"2026-02-28 14:04:00",,,,,,0.20512,,
"2026-02-28 15:04:00",0.37875,0.36304,0.14595,0.19548,0.11494,0.22683,0.09915,0.21154
"2026-02-28 16:04:00",0.38971,0.36153,0.11656,0.17111,0.1083,0.19682,0.07812,0.21005
"2026-02-28 17:04:00",0.37595,0.36001,0.12686,0.15096,0.1057,0.20224,0.08486,0.21044
"2026-02-28 18:04:00",0.35891,0.36705,0.12792,0.15218,0.11531,0.21703,0.06943,0.20623
"2026-02-28 19:04:00",0.38842,0.36158,0.12987,0.20656,0.11045,0.21189,0.10459,0.21818
"2026-02-28 20:04:00",0.38385,0.36676,0.12749,0.17407,0.10905,0.2117,0.08927,0.21535
"2026-02-28 21:04:00",0.38514,0.36093,0.1387,0.18726,0.10943,0.22136,0.08134,0.21109
"2026-02-28 22:04:00",0.38037,0.35764,0.13923,0.23863,0.11136,0.2278,0.0952,0.20975
"2026-02-28 23:04:00",0.37247,0.35913,0.14837,0.14342,0.10904,0.25314,0.07985,0.20456
"2026-03-01 00:04:00",0.37533,0.36749,0.12285,0.16427,0.10892,0.22245,0.07976,0.21
"2026-03-01 01:04:00",0.38339,0.35861,0.14725,0.2062,0.11385,0.23596,0.09592,0.21414
